decade,year,title,term,category,line_text,first_tech_position,first_tech_category
2000,2000,cast away,machine,computational,"My last chapter's in there, and the damn machine's jammed.",0.7068965517241379,computational
2000,2000,cast away,digital,computational,Digital laser readers.  Wow.  Terrific.,0.0,computational
2000,2000,cast away,digital,computational,Digital laser readers.,0.0,computational
1990,1999,the cider house rules,telephone,communication,"If Homer wanted to know what was happening here, he could pick up a telephone and call us.",0.7555555555555555,communication
1990,1999,the cider house rules,radio,communication,Ah-ha.  So what is that--a radio?,0.8181818181818182,communication
1990,1999,the cider house rules,screen,computational,The screen is enormous! Imagine King Kong up *there*! Have you seen a lot of movies here?,0.0449438202247191,computational
2000,2003,confidence,internet,computational,Big.Com. That Internet thing.,0.4827586206896552,computational
2000,2003,confidence,phone,communication,"I know it's policy, but...  The thing is... It's our first anniversary and we're only in town for the weekend. It's a very, very special night for my wife and I. This ring is my gift to her and I think she's going to really love it. I can give you phone numbers to call for people who'll vouch. I can send you I.D. later...",0.7678018575851393,communication
2000,2003,confidence,phone,communication,"You guy's are not working with me here. I just got off the phone with my boss. After he got done ripping me a new Lincoln Tunnel size asshole, he let me know exactly how little I'm welcome back if we come up short. And now here you guys are, WASTING MY FUCKING TIME!",0.22180451127819548,communication
1990,1998,croupier,phone,communication,What are you laughing at? Who was that on the phone?,0.8846153846153846,communication
1970,1974,dark star,computer,computational,"Pinback, I have a computer reading of nine five seven seven.",0.3,computational
1970,1974,dark star,data,computational,False data can act only as a distraction. Therefore. I shall refuse to perceive you.,0.07142857142857142,computational
1970,1974,dark star,data,computational,You are false data.,0.7368421052631579,computational
1970,1974,dark star,data,computational,You have no proof that it was correct data.,0.8837209302325582,computational
1970,1974,dark star,data,computational,I have no proof that it was false data.,0.8717948717948718,computational
1970,1974,dark star,data,computational,...you may be doing so on the basis of false data.,0.9,computational
1970,1974,dark star,data,computational,"And you wouldn't want to explode on the basis of false data, would you?",0.7746478873239436,computational
1970,1974,dark star,data,computational,What I'm getting at is this: the only experience that is directly available to you is your sensory data. And this data is merely a stream of  electrical impulses which stimulate your computing center.,0.495,computational
1970,1974,dark star,radio,communication,Talby was in the air lock. You blew him out of the ship. I'm going after him. Turn on his helmet radio so I can contact him.,0.782258064516129,communication
1970,1974,dark star,computer,computational,I need a computer reading on a fail- safe mark.,0.19148936170212766,computational
1970,1974,dark star,computer,computational,"Sorry to interrupt your lunch, sir, but I'm in the Computer Room, and I think I've located the malfunction. The scanner shows it to be some sort of fault in the communications laser, down by the Emergency Air Lock. Can't pinpoint it exactly, but I'm going down there with a starsuit and try to find it.",0.16887417218543047,computational
1970,1974,dark star,computer,computational,"Lieutenant Doolittle, I'm getting a definite malfunction on one of the closed-circuit computer systems...",0.819047619047619,computational
1990,1990,dark angel,phone,communication,Sure you wanna be havin' this conversation over the phone?,0.896551724137931,communication
1990,1990,dark angel,phone,communication,"They lifted my wallet to make it look like a robbery.  But there's a bug in my computer keyboard, a tap on the phone and a mike in the light fixture.",0.7449664429530202,communication
1990,1990,dark angel,computer,computational,"They lifted my wallet to make it look like a robbery.  But there's a bug in my computer keyboard, a tap on the phone and a mike in the light fixture.",0.7449664429530202,communication
1990,1990,dark angel,computer,computational,"A nuclear airburst wipes out every record of every kind in every computer east of the Rockies, and you want me to find some woman you met when you were seven, whose last name you don't even know... Maybe if you could give me something more on her...anything you can remember, some detail...",0.22413793103448276,computational
1990,1990,dark angel,phone,communication,"He got the car in a trade for his old pick-up and some food...no bill of sale or nothing.  It was right after the pulse so all the DMV records were wiped.  So we don't get anything on the seller.  Except I actually managed to find this guy, six hours on the phone... Say thank you.",0.9181494661921709,communication
1990,1990,dark angel,tv,communication,Don't believe everything you hear on TV.,0.925,communication
1990,1999,detroit rock city,phone,communication,Coming dad.  I'll call you. Soon as we get a phone. Bye.,0.8035714285714286,communication
1990,1999,detroit rock city,radio,communication,"Whoa, easy, Trip, this is radio, not ""Taxi Driver."" Now listen up cause this next part is crucial. Stay on the line so we can get your full name, information, and...",0.15757575757575756,communication
2000,2001,donnie darko,machine,computational,I have the power to build a time machine.,0.8048780487804879,computational
2000,2001,donnie darko,tv,communication,I don't think so. It's like a TV station. And they're tuned into mine and no one else's.,0.3409090909090909,communication
2000,2001,donnie darko,television,communication,I don't own a television.,0.56,communication
1990,1999,drop dead gorgeous,tv,communication,I'm gonna be on TV! Just like Diane Sawyer.,0.37209302325581395,communication
1930,1933,duck soup,telephone,communication,"You know, I'd be lost without a telephone.  Now - where were we? Oh, yes - I just made you Secretary of War.  The first thing you do is buy ammunition -- you buy it from me and I get 10% commission.",0.16161616161616163,communication
1980,1980,the elephant man,machine,computational,"Mmmm. Hodges, Pierce come closer. Mr. Hill, take hold of the rope please. It's a machine accident. I expect you'll be seeing a good deal of this.",0.5586206896551724,computational
